run_date,riding_id,name,province,incumbent_party,projected_winner,win_prob,rating,projected_margin,lib_proj_vote_share,con_proj_vote_share,ndp_proj_vote_share,bq_proj_vote_share,grn_proj_vote_share,ppc_proj_vote_share,oth_proj_vote_share,lib_win_pct,con_win_pct,ndp_win_pct,bq_win_pct,grn_win_pct,ppc_win_pct,oth_win_pct
2025-04-29,35010,Brampton--Chinguacousy Park,ON,lib,lib,0.815694244548943,Likely Liberal,0.0943999631028952,0.5156837625135416,0.4212837994106464,0.0395347949809422,0.0,0.0088912356636322,0.0064766344516037,0.0081297729796337,0.815694244548943,0.030717625908513,0.030717625908513,0.030717625908513,0.030717625908513,0.030717625908513,0.030717625908513
2025-04-30,35010,Brampton--Chinguacousy Park,ON,lib,lib,0.8156942445489423,Likely Liberal,0.094399963102895,0.5156837625135415,0.4212837994106465,0.0395347949809422,0.0,0.0088912356636322,0.0064766344516037,0.0081297729796336,0.8156942445489423,0.107511690679776,0.0153588129542537,0.0153588129542537,0.0153588129542537,0.0153588129542537,0.0153588129542537
2025-05-01,35010,Brampton--Chinguacousy Park,ON,lib,lib,0.8156942445489421,Likely Liberal,0.0943999631028949,0.5156837625135415,0.4212837994106466,0.0395347949809422,0.0,0.0088912356636322,0.0064766344516037,0.0081297729796337,0.8156942445489421,0.0307176259085131,0.0307176259085131,0.0307176259085131,0.0307176259085131,0.0307176259085131,0.0307176259085131
2025-05-02,35010,Brampton--Chinguacousy Park,ON,lib,lib,0.8126635992464132,Likely Liberal,0.0932111173541744,0.5043759834842542,0.4111648661300797,0.0453354626997305,0.0,0.0174183342499422,0.0093376623498466,0.0123676910861466,0.8126635992464132,0.0312227334589346,0.0312227334589346,0.0312227334589346,0.0312227334589346,0.0312227334589346,0.0312227334589346
2025-05-03,35010,Brampton--Chinguacousy Park,ON,lib,lib,0.8126635992464128,Likely Liberal,0.0932111173541743,0.5043759834842542,0.4111648661300799,0.0453354626997305,0.0,0.0174183342499422,0.0093376623498466,0.0123676910861466,0.8126635992464128,0.0702511502825966,0.0234170500941989,0.0234170500941989,0.0234170500941989,0.0234170500941989,0.0234170500941989
2025-05-04,35010,Brampton--Chinguacousy Park,ON,lib,lib,0.8126635992464127,Likely Liberal,0.0932111173541742,0.5043759834842542,0.4111648661300799,0.0453354626997305,0.0,0.0174183342499422,0.0093376623498465,0.0123676910861466,0.8126635992464127,0.0702511502825967,0.0234170500941989,0.0234170500941989,0.0234170500941989,0.0234170500941989,0.0234170500941989
2025-05-05,35010,Brampton--Chinguacousy Park,ON,lib,lib,0.8126635992464131,Likely Liberal,0.0932111173541743,0.5043759834842542,0.4111648661300798,0.0453354626997305,0.0,0.0174183342499422,0.0093376623498466,0.0123676910861466,0.8126635992464131,0.1092795671062513,0.0156113667294644,0.0156113667294644,0.0156113667294644,0.0156113667294644,0.0156113667294644
2025-05-06,35010,Brampton--Chinguacousy Park,ON,lib,lib,0.8126635992464127,Likely Liberal,0.0932111173541742,0.5043759834842542,0.4111648661300799,0.0453354626997305,0.0,0.0174183342499422,0.0093376623498466,0.0123676910861466,0.8126635992464127,0.1092795671062515,0.0156113667294644,0.0156113667294644,0.0156113667294644,0.0156113667294644,0.0156113667294644
2025-05-07,35010,Brampton--Chinguacousy Park,ON,lib,lib,0.8126635992464131,Likely Liberal,0.0932111173541743,0.5043759834842542,0.4111648661300798,0.0453354626997304,0.0,0.0174183342499422,0.0093376623498465,0.0123676910861466,0.8126635992464131,0.1287937755180938,0.0117085250470994,0.0117085250470994,0.0117085250470994,0.0117085250470994,0.0117085250470994
2025-05-08,35010,Brampton--Chinguacousy Park,ON,lib,lib,0.8126635992464132,Likely Liberal,0.0932111173541744,0.5043759834842542,0.4111648661300797,0.0453354626997305,0.0,0.0174183342499422,0.0093376623498465,0.0123676910861466,0.8126635992464132,0.0312227334589346,0.0312227334589346,0.0312227334589346,0.0312227334589346,0.0312227334589346,0.0312227334589346
2025-05-09,35010,Brampton--Chinguacousy Park,ON,lib,lib,0.8185603409626768,Likely Liberal,0.0955355032688352,0.5067808772523191,0.4112453739834839,0.0463351464131695,0.0,0.0171077538344621,0.010029949112363,0.0085008994042023,0.8185603409626768,0.0680398721389976,0.0226799573796658,0.0226799573796658,0.0226799573796658,0.0226799573796658,0.0226799573796658
2025-05-10,35010,Brampton--Chinguacousy Park,ON,lib,lib,0.8185603409626763,Likely Liberal,0.095535503268835,0.506780877252319,0.411245373983484,0.0463351464131695,0.0,0.0171077538344621,0.0100299491123629,0.0085008994042023,0.8185603409626763,0.0302399431728907,0.0302399431728907,0.0302399431728907,0.0302399431728907,0.0302399431728907,0.0302399431728907
2025-05-11,35010,Brampton--Chinguacousy Park,ON,lib,lib,0.8185603409626768,Likely Liberal,0.0955355032688352,0.5067808772523191,0.4112453739834839,0.0463351464131695,0.0,0.0171077538344621,0.0100299491123629,0.0085008994042023,0.8185603409626768,0.0680398721389976,0.0226799573796658,0.0226799573796658,0.0226799573796658,0.0226799573796658,0.0226799573796658
2025-05-12,35010,Brampton--Chinguacousy Park,ON,lib,lib,0.8185603409626768,Likely Liberal,0.0955355032688352,0.5067808772523191,0.4112453739834839,0.0463351464131695,0.0,0.0171077538344621,0.0100299491123629,0.0085008994042023,0.8185603409626768,0.0680398721389976,0.0226799573796658,0.0226799573796658,0.0226799573796658,0.0226799573796658,0.0226799573796658
2025-05-13,35010,Brampton--Chinguacousy Park,ON,lib,lib,0.8185603409626755,Likely Liberal,0.0955355032688347,0.5067808772523188,0.411245373983484,0.0463351464131695,0.0,0.0171077538344621,0.0100299491123629,0.0085008994042023,0.8185603409626755,0.0302399431728908,0.0302399431728908,0.0302399431728908,0.0302399431728908,0.0302399431728908,0.0302399431728908
2025-05-14,35010,Brampton--Chinguacousy Park,ON,lib,lib,0.8185603409626765,Likely Liberal,0.0955355032688351,0.506780877252319,0.4112453739834839,0.0463351464131695,0.0,0.0171077538344621,0.0100299491123629,0.0085008994042023,0.8185603409626765,0.0680398721389977,0.0226799573796659,0.0226799573796659,0.0226799573796659,0.0226799573796659,0.0226799573796659
2025-05-15,35010,Brampton--Chinguacousy Park,ON,lib,lib,0.8185603409626765,Likely Liberal,0.0955355032688351,0.506780877252319,0.4112453739834839,0.0463351464131695,0.0,0.0171077538344621,0.0100299491123629,0.0085008994042023,0.8185603409626765,0.0302399431728907,0.0302399431728907,0.0302399431728907,0.0302399431728907,0.0302399431728907,0.0302399431728907
2025-05-16,35010,Brampton--Chinguacousy Park,ON,lib,lib,0.8095783144208394,Likely Liberal,0.0920129890063567,0.5018176256229724,0.4098046366166156,0.0482392924220163,0.0,0.02037173836482,0.0104715080298104,0.0092951989437649,0.8095783144208394,0.0317369475965303,0.0317369475965303,0.0317369475965303,0.0317369475965303,0.0317369475965303,0.0317369475965303
2025-05-17,35010,Brampton--Chinguacousy Park,ON,lib,lib,0.8095783144208386,Likely Liberal,0.0920129890063564,0.5018176256229723,0.4098046366166158,0.0482392924220164,0.0,0.02037173836482,0.0104715080298104,0.0092951989437649,0.8095783144208386,0.1110793165878362,0.0158684737982623,0.0158684737982623,0.0158684737982623,0.0158684737982623,0.0158684737982623
2025-05-18,35010,Brampton--Chinguacousy Park,ON,lib,lib,0.8095783144208395,Likely Liberal,0.0920129890063568,0.5018176256229725,0.4098046366166157,0.0482392924220164,0.0,0.02037173836482,0.0104715080298104,0.0092951989437649,0.8095783144208395,0.095210842789577,0.0190421685579154,0.0190421685579154,0.0190421685579154,0.0190421685579154,0.0190421685579154
2025-05-19,35010,Brampton--Chinguacousy Park,ON,lib,lib,0.8095783144208394,Likely Liberal,0.0920129890063567,0.5018176256229724,0.4098046366166156,0.0482392924220163,0.0,0.02037173836482,0.0104715080298104,0.0092951989437649,0.8095783144208394,0.0317369475965303,0.0317369475965303,0.0317369475965303,0.0317369475965303,0.0317369475965303,0.0317369475965303
