run_date,riding_id,name,province,incumbent_party,projected_winner,win_prob,rating,projected_margin,lib_proj_vote_share,con_proj_vote_share,ndp_proj_vote_share,bq_proj_vote_share,grn_proj_vote_share,ppc_proj_vote_share,oth_proj_vote_share,lib_win_pct,con_win_pct,ndp_win_pct,bq_win_pct,grn_win_pct,ppc_win_pct,oth_win_pct
2025-04-29,48017,Edmonton Griesbach,AB,con,con,0.9884137235367412,Safe Conservative,0.2384027090688216,0.2092322827216587,0.5037087481529708,0.2653060390841492,0.0,0.0063325176021417,0.0086277482582786,0.0067926641808009,0.00193104607721,0.9884137235367412,0.00193104607721,0.00193104607721,0.00193104607721,0.00193104607721,0.00193104607721
2025-04-30,48017,Edmonton Griesbach,AB,con,con,0.9884137235367412,Safe Conservative,0.2384027090688217,0.2092322827216587,0.5037087481529708,0.2653060390841492,0.0,0.0063325176021417,0.0086277482582786,0.0067926641808009,0.00193104607721,0.9884137235367412,0.00193104607721,0.00193104607721,0.00193104607721,0.00193104607721,0.00193104607721
2025-05-01,48017,Edmonton Griesbach,AB,con,con,0.9884137235367412,Safe Conservative,0.2384027090688219,0.2092322827216587,0.5037087481529711,0.2653060390841492,0.0,0.0063325176021417,0.0086277482582786,0.0067926641808009,0.00193104607721,0.9884137235367412,0.00193104607721,0.00193104607721,0.00193104607721,0.00193104607721,0.00193104607721
2025-05-02,48017,Edmonton Griesbach,AB,con,con,0.9575693307692148,Safe Conservative,0.1809247522440925,0.1975969637611848,0.4746804703586547,0.2937557181145622,0.0,0.0119784751478701,0.0120106600966218,0.0099777125211064,0.0070717782051316,0.9575693307692148,0.0070717782051316,0.0070717782051316,0.0070717782051316,0.0070717782051316,0.0070717782051316
2025-05-03,48017,Edmonton Griesbach,AB,con,con,0.9575693307692148,Safe Conservative,0.1809247522440925,0.1975969637611848,0.4746804703586547,0.2937557181145622,0.0,0.0119784751478701,0.0120106600966218,0.0099777125211064,0.0070717782051316,0.9575693307692148,0.0070717782051316,0.0070717782051316,0.0070717782051316,0.0070717782051316,0.0070717782051316
2025-05-04,48017,Edmonton Griesbach,AB,con,con,0.957569330769215,Safe Conservative,0.1809247522440925,0.1975969637611847,0.4746804703586548,0.2937557181145622,0.0,0.0119784751478701,0.0120106600966218,0.0099777125211064,0.0070717782051316,0.957569330769215,0.0070717782051316,0.0070717782051316,0.0070717782051316,0.0070717782051316,0.0070717782051316
2025-05-05,48017,Edmonton Griesbach,AB,con,con,0.9575693307692152,Safe Conservative,0.1809247522440927,0.1975969637611848,0.4746804703586548,0.2937557181145622,0.0,0.0119784751478701,0.0120106600966218,0.0099777125211064,0.0070717782051316,0.9575693307692152,0.0070717782051316,0.0070717782051316,0.0070717782051316,0.0070717782051316,0.0070717782051316
2025-05-06,48017,Edmonton Griesbach,AB,con,con,0.9575693307692148,Safe Conservative,0.1809247522440924,0.1975969637611847,0.4746804703586548,0.2937557181145624,0.0,0.0119784751478701,0.0120106600966218,0.0099777125211064,0.0070717782051316,0.9575693307692148,0.0070717782051316,0.0070717782051316,0.0070717782051316,0.0070717782051316,0.0070717782051316
2025-05-07,48017,Edmonton Griesbach,AB,con,con,0.9575693307692152,Safe Conservative,0.1809247522440927,0.1975969637611848,0.4746804703586549,0.2937557181145622,0.0,0.0119784751478701,0.0120106600966218,0.0099777125211064,0.0070717782051316,0.9575693307692152,0.0070717782051316,0.0070717782051316,0.0070717782051316,0.0070717782051316,0.0070717782051316
2025-05-08,48017,Edmonton Griesbach,AB,con,con,0.9575693307692148,Safe Conservative,0.1809247522440924,0.1975969637611848,0.4746804703586547,0.2937557181145624,0.0,0.0119784751478701,0.0120106600966218,0.0099777125211064,0.0070717782051316,0.9575693307692148,0.0070717782051316,0.0070717782051316,0.0070717782051316,0.0070717782051316,0.0070717782051316
2025-05-09,48017,Edmonton Griesbach,AB,con,con,0.9509318786235018,Safe Conservative,0.1736596958428461,0.197537608121634,0.472378471101986,0.2987187752591399,0.0,0.011705544281541,0.012836042433665,0.006823558802034,0.0081780202294172,0.9509318786235018,0.0081780202294172,0.0081780202294172,0.0081780202294172,0.0081780202294172,0.0081780202294172
2025-05-10,48017,Edmonton Griesbach,AB,con,con,0.950931878623502,Safe Conservative,0.1736596958428461,0.197537608121634,0.472378471101986,0.2987187752591399,0.0,0.011705544281541,0.012836042433665,0.006823558802034,0.0081780202294172,0.950931878623502,0.0081780202294172,0.0081780202294172,0.0081780202294172,0.0081780202294172,0.0081780202294172
2025-05-11,48017,Edmonton Griesbach,AB,con,con,0.9509318786235018,Safe Conservative,0.1736596958428461,0.197537608121634,0.472378471101986,0.2987187752591399,0.0,0.011705544281541,0.012836042433665,0.006823558802034,0.0081780202294172,0.9509318786235018,0.0081780202294172,0.0081780202294172,0.0081780202294172,0.0081780202294172,0.0081780202294172
2025-05-12,48017,Edmonton Griesbach,AB,con,con,0.9509318786235018,Safe Conservative,0.1736596958428461,0.197537608121634,0.472378471101986,0.2987187752591399,0.0,0.011705544281541,0.012836042433665,0.006823558802034,0.0081780202294172,0.9509318786235018,0.0081780202294172,0.0081780202294172,0.0081780202294172,0.0081780202294172,0.0081780202294172
2025-05-13,48017,Edmonton Griesbach,AB,con,con,0.950931878623502,Safe Conservative,0.1736596958428464,0.1975376081216339,0.4723784711019861,0.2987187752591398,0.0,0.011705544281541,0.012836042433665,0.006823558802034,0.0081780202294172,0.950931878623502,0.0081780202294172,0.0081780202294172,0.0081780202294172,0.0081780202294172,0.0081780202294172
2025-05-14,48017,Edmonton Griesbach,AB,con,con,0.9509318786235016,Safe Conservative,0.1736596958428459,0.197537608121634,0.4723784711019858,0.2987187752591399,0.0,0.011705544281541,0.012836042433665,0.006823558802034,0.0081780202294173,0.9509318786235016,0.0081780202294173,0.0081780202294173,0.0081780202294173,0.0081780202294173,0.0081780202294173
2025-05-15,48017,Edmonton Griesbach,AB,con,con,0.9509318786235018,Safe Conservative,0.173659695842846,0.197537608121634,0.4723784711019859,0.2987187752591399,0.0,0.011705544281541,0.012836042433665,0.006823558802034,0.0081780202294172,0.9509318786235018,0.0081780202294172,0.0081780202294172,0.0081780202294172,0.0081780202294172,0.0081780202294172
2025-05-16,48017,Edmonton Griesbach,AB,con,con,0.9335879581747416,Likely Conservative,0.1578158274957877,0.1932602276789088,0.4650856524504652,0.3072698249546776,0.0,0.0137718953316349,0.0132406299601645,0.0073717696241489,0.0110686736375443,0.9335879581747416,0.0110686736375443,0.0110686736375443,0.0110686736375443,0.0110686736375443,0.0110686736375443
2025-05-17,48017,Edmonton Griesbach,AB,con,con,0.9335879581747412,Likely Conservative,0.1578158274957873,0.1932602276789087,0.4650856524504651,0.3072698249546778,0.0,0.0137718953316349,0.0132406299601645,0.0073717696241489,0.0110686736375444,0.9335879581747412,0.0110686736375444,0.0110686736375444,0.0110686736375444,0.0110686736375444,0.0110686736375444
2025-05-18,48017,Edmonton Griesbach,AB,con,con,0.9335879581747408,Likely Conservative,0.157815827495787,0.1932602276789087,0.465085652450465,0.3072698249546779,0.0,0.0137718953316349,0.0132406299601645,0.0073717696241489,0.0110686736375444,0.9335879581747408,0.0110686736375444,0.0110686736375444,0.0110686736375444,0.0110686736375444,0.0110686736375444
2025-05-19,48017,Edmonton Griesbach,AB,con,con,0.9335879581747414,Likely Conservative,0.1578158274957875,0.1932602276789088,0.4650856524504651,0.3072698249546776,0.0,0.0137718953316349,0.0132406299601645,0.0073717696241489,0.0110686736375443,0.9335879581747414,0.0110686736375443,0.0110686736375443,0.0110686736375443,0.0110686736375443,0.0110686736375443
2025-05-20,48017,Edmonton Griesbach,AB,con,con,0.9335879581747416,Likely Conservative,0.1578158274957875,0.1932602276789088,0.4650856524504652,0.3072698249546777,0.0,0.0137718953316349,0.0132406299601645,0.0073717696241489,0.0110686736375443,0.9335879581747416,0.0110686736375443,0.0110686736375443,0.0110686736375443,0.0110686736375443,0.0110686736375443
2025-05-21,48017,Edmonton Griesbach,AB,con,con,0.9279736918331324,Likely Conservative,0.1533856614254184,0.1918359459352235,0.4641804794585128,0.3107948180330943,0.0,0.0142588855641568,0.0129479046103662,0.0059819663986463,0.0120043846944793,0.9279736918331324,0.0120043846944793,0.0120043846944793,0.0120043846944793,0.0120043846944793,0.0120043846944793
2025-05-22,48017,Edmonton Griesbach,AB,con,con,0.9208012600293396,Likely Conservative,0.1480956442229382,0.1910595014591122,0.4607130337438733,0.312617389520935,0.0,0.0145580650387506,0.0108556011681916,0.0101964090691372,0.0131997899951115,0.9208012600293396,0.0131997899951115,0.0131997899951115,0.0131997899951115,0.0131997899951115,0.0131997899951115
2025-05-23,48017,Edmonton Griesbach,AB,con,con,0.8932107504302351,Likely Conservative,0.1305931267395719,0.1891522382387742,0.4529801754348123,0.3223870486952404,0.0,0.013934855583649,0.0113705847980306,0.0101750972494935,0.0177982082616295,0.8932107504302351,0.0177982082616295,0.0177982082616295,0.0177982082616295,0.0177982082616295,0.0177982082616295
2025-05-24,48017,Edmonton Griesbach,AB,con,con,0.8932107504302349,Likely Conservative,0.1305931267395717,0.1891522382387742,0.4529801754348122,0.3223870486952404,0.0,0.013934855583649,0.0113705847980305,0.0101750972494935,0.0177982082616295,0.8932107504302349,0.0177982082616295,0.0177982082616295,0.0177982082616295,0.0177982082616295,0.0177982082616295
