run_date,riding_id,name,province,incumbent_party,projected_winner,win_prob,rating,projected_margin,lib_proj_vote_share,con_proj_vote_share,ndp_proj_vote_share,bq_proj_vote_share,grn_proj_vote_share,ppc_proj_vote_share,oth_proj_vote_share,lib_win_pct,con_win_pct,ndp_win_pct,bq_win_pct,grn_win_pct,ppc_win_pct,oth_win_pct
2025-04-29,24013,Bourassa,QC,lib,lib,0.9999948360305176,Safe Liberal,0.4630546293112403,0.6292895719213294,0.1458966774202359,0.0426988069009294,0.1662349426100891,0.0034543096887425,0.0071633438778104,0.0052623475808631,0.9999948360305176,8.606615804115981e-07,8.606615804115981e-07,8.606615804115981e-07,8.606615804115981e-07,8.606615804115981e-07,8.606615804115981e-07
2025-04-30,24013,Bourassa,QC,lib,lib,0.9999948360305176,Safe Liberal,0.4630546293112404,0.6292895719213295,0.1458966774202359,0.0426988069009294,0.1662349426100891,0.0034543096887425,0.0071633438778104,0.005262347580863,0.9999948360305176,8.606615804115981e-07,8.606615804115981e-07,8.606615804115981e-07,8.606615804115981e-07,8.606615804115981e-07,8.606615804115981e-07
2025-05-01,24013,Bourassa,QC,lib,lib,0.9999948360305176,Safe Liberal,0.4630546293112404,0.6292895719213294,0.145896677420236,0.0426988069009294,0.166234942610089,0.0034543096887425,0.0071633438778104,0.005262347580863,0.9999948360305176,8.606615804115981e-07,8.606615804115981e-07,8.606615804115981e-07,8.606615804115981e-07,8.606615804115981e-07,8.606615804115981e-07
2025-05-02,24013,Bourassa,QC,lib,lib,0.9999949372484422,Safe Liberal,0.4635045000087037,0.6223226816860302,0.1439729134662961,0.049507210263899,0.1588181816773265,0.0068422655042707,0.0104423617213458,0.0080943856808313,0.9999949372484422,8.437919262935283e-07,8.437919262935283e-07,8.437919262935283e-07,8.437919262935283e-07,8.437919262935283e-07,8.437919262935283e-07
2025-05-03,24013,Bourassa,QC,lib,lib,0.9999949372484422,Safe Liberal,0.4635045000087038,0.6223226816860302,0.1439729134662962,0.049507210263899,0.1588181816773264,0.0068422655042707,0.0104423617213458,0.0080943856808313,0.9999949372484422,8.437919262935283e-07,8.437919262935283e-07,8.437919262935283e-07,8.437919262935283e-07,8.437919262935283e-07,8.437919262935283e-07
2025-05-04,24013,Bourassa,QC,lib,lib,0.9999949372484422,Safe Liberal,0.4635045000087037,0.6223226816860302,0.1439729134662962,0.0495072102638991,0.1588181816773265,0.0068422655042707,0.0104423617213458,0.0080943856808313,0.9999949372484422,8.437919262935283e-07,8.437919262935283e-07,8.437919262935283e-07,8.437919262935283e-07,8.437919262935283e-07,8.437919262935283e-07
2025-05-05,24013,Bourassa,QC,lib,lib,0.9999949372484422,Safe Liberal,0.463504500008704,0.6223226816860304,0.1439729134662962,0.049507210263899,0.1588181816773264,0.0068422655042707,0.0104423617213458,0.0080943856808313,0.9999949372484422,8.437919262935283e-07,8.437919262935283e-07,8.437919262935283e-07,8.437919262935283e-07,8.437919262935283e-07,8.437919262935283e-07
2025-05-06,24013,Bourassa,QC,lib,lib,0.9999949372484422,Safe Liberal,0.4635045000087039,0.6223226816860303,0.1439729134662962,0.0495072102638991,0.1588181816773264,0.0068422655042707,0.0104423617213458,0.0080943856808313,0.9999949372484422,8.437919262935283e-07,8.437919262935283e-07,8.437919262935283e-07,8.437919262935283e-07,8.437919262935283e-07,8.437919262935283e-07
2025-05-07,24013,Bourassa,QC,lib,lib,0.9999949372484422,Safe Liberal,0.463504500008704,0.6223226816860304,0.1439729134662962,0.049507210263899,0.1588181816773264,0.0068422655042707,0.0104423617213458,0.0080943856808313,0.9999949372484422,8.437919262935283e-07,8.437919262935283e-07,8.437919262935283e-07,8.437919262935283e-07,8.437919262935283e-07,8.437919262935283e-07
2025-05-08,24013,Bourassa,QC,lib,lib,0.9999949372484422,Safe Liberal,0.463504500008704,0.6223226816860304,0.1439729134662962,0.0495072102638991,0.1588181816773264,0.0068422655042707,0.0104423617213458,0.0080943856808313,0.9999949372484422,8.437919262935283e-07,8.437919262935283e-07,8.437919262935283e-07,8.437919262935283e-07,8.437919262935283e-07,8.437919262935283e-07
